carat,cut,color,clarity,depth,table,price,x,y,z,resid
0.75,Ideal,H,SI1,60.4,57,2801,5.93,5.96,3.59,0.9715849978651887
0.71,Premium,F,VS2,62.1,58,2801,5.7,5.67,3.53,1.0650503095686463
0.71,Good,F,VS2,57.8,60,2801,5.9,5.87,3.4,1.0650503095686463
0.71,Good,F,VS2,63.8,58,2801,5.64,5.61,3.59,1.0650503095686463
0.71,Premium,F,VS2,62.8,57,2801,5.69,5.64,3.56,1.0650503095686463
1.04,Premium,G,I1,62.2,58,2801,6.46,6.41,4,0.5617739804152976
1,Premium,J,SI2,62.3,58,2801,6.45,6.34,3.98,0.5999380058024457
0.87,Very Good,G,SI2,59.9,58,2802,6.19,6.23,3.72,0.7579072223871101
0.53,Ideal,F,IF,61.9,54,2802,5.22,5.25,3.24,1.739099811760105
0.72,Premium,E,VS2,63,55,2802,5.79,5.61,3.59,1.0407489627057187
0.72,Premium,F,VS1,62.4,58,2802,5.83,5.7,3.6,1.0407489627057187
0.7,Very Good,F,VS2,62.9,58,2803,5.63,5.65,3.55,1.0914495352415257
0.74,Very Good,E,SI1,63.5,56,2803,5.74,5.79,3.66,0.9943975280412133
0.71,Ideal,G,VS2,61.3,56,2803,5.75,5.71,3.51,1.0658107881902588
0.73,Ideal,E,SI1,60.6,54,2803,5.84,5.89,3.55,1.017330820446756
0.7,Good,G,VS1,65.1,58,2803,5.56,5.59,3.63,1.0914495352415257
0.71,Premium,F,VS2,62.6,58,2803,5.7,5.67,3.56,1.0658107881902588
0.71,Premium,F,VS2,58,62,2803,5.85,5.81,3.38,1.0658107881902588
0.71,Premium,G,VS1,62.4,61,2803,5.7,5.65,3.54,1.0658107881902588
0.77,Premium,G,VS2,61.3,57,2803,5.93,5.88,3.62,0.930330171889396
0.71,Premium,G,VS2,59.9,60,2803,5.81,5.77,3.47,1.0658107881902588
0.78,Premium,G,VS2,60.8,58,2803,6.03,5.95,3.64,0.9104288980103141
0.71,Very Good,G,VS1,63.5,55,2803,5.66,5.64,3.59,1.0658107881902588
0.91,Ideal,D,SI2,62.2,57,2803,6.21,6.15,3.85,0.7031621479687828
0.71,Very Good,E,VS2,63.8,58,2804,5.62,5.66,3.6,1.0661910275010653
0.71,Very Good,E,VS2,64,57,2804,5.66,5.68,3.63,1.0661910275010653
0.8,Very Good,E,SI2,62.5,56,2804,5.88,5.96,3.7,0.8729205081657753
0.7,Very Good,D,SI1,62.3,58,2804,5.69,5.73,3.56,1.0918389214474629
0.72,Ideal,F,VS1,61.7,57,2804,5.74,5.77,3.55,1.0414918242065798
0.72,Very Good,F,VS1,62.2,58,2804,5.75,5.7,3.56,1.0414918242065798
0.82,Ideal,H,VS2,61.5,56,2804,6.01,6.08,3.72,0.8375359619767807
0.7,Ideal,D,SI1,61,59,2804,5.68,5.7,3.47,1.0918389214474629
0.72,Ideal,D,SI1,62.2,56,2804,5.74,5.77,3.58,1.0414918242065798
0.72,Ideal,D,SI1,61.5,54,2804,5.77,5.8,3.56,1.0414918242065798
0.9,Fair,I,SI1,67.3,59,2804,5.93,5.84,3.96,0.7165598064141057
0.74,Premium,F,VS2,61.7,58,2805,5.85,5.78,3.59,0.9951070517858018
0.74,Premium,F,VS2,61.9,56,2805,5.8,5.77,3.58,0.9951070517858018
0.73,Ideal,E,SI2,61.8,58,2805,5.77,5.81,3.58,1.0180567075822868
0.57,Fair,E,VVS1,58.7,66,2805,5.34,5.43,3.16,1.5411153039221461
0.73,Premium,F,VS2,62.5,57,2805,5.75,5.7,3.58,1.0180567075822868
0.72,Ideal,G,VS2,62.8,56,2805,5.74,5.7,3.59,1.0418632549570097
0.74,Fair,F,VS2,61.1,68,2805,5.82,5.75,3.53,0.9951070517858018
0.82,Good,G,VS2,64,57,2805,5.92,5.89,3.78,0.8378346552585124
0.81,Very Good,G,SI1,62.5,60,2806,5.89,5.94,3.69,0.8555458116087261
0.75,Very Good,H,VVS1,60.6,58,2806,5.85,5.9,3.56,0.9733193516635912
0.7,Ideal,F,SI1,61.6,55,2806,5.72,5.74,3.53,1.092617693859337
0.71,Very Good,F,VS1,62.2,58,2807,5.66,5.72,3.54,1.0673317454334845
0.71,Very Good,F,VS1,60,57,2807,5.84,5.9,3.52,1.0673317454334845
0.93,Premium,J,SI2,61.9,57,2807,6.21,6.19,3.84,0.6789729634177872
0.8,Very Good,H,VS2,62.8,57,2808,5.87,5.91,3.7,0.8741657585340571
0.7,Very Good,F,VS1,62,57,2808,5.64,5.71,3.52,1.0933964662712108
1,Fair,G,I1,66.4,59,2808,6.16,6.09,4.07,0.6014373153492562
0.75,Very Good,G,VS2,63.4,56,2808,5.78,5.74,3.65,0.974013093182952
0.58,Ideal,E,VVS2,60.9,56,2808,5.41,5.43,3.3,1.4984480683290777
0.73,Very Good,D,SI1,63.1,57,2808,5.74,5.7,3.61,1.0191455382855834
0.81,Very Good,F,SI1,63.1,59,2809,5.85,5.79,3.67,0.8564605077722423
0.81,Premium,D,SI2,59.2,57,2809,6.15,6.05,3.61,0.8564605077722423
0.71,Premium,F,SI1,60.7,54,2809,5.84,5.8,3.53,1.0680922240550974
1.2,Fair,F,I1,64.6,56,2809,6.73,6.66,4.33,0.4432530663511762
0.7,Very Good,F,VS1,61.8,56,2810,5.63,5.7,3.5,1.0941752386830847
0.7,Very Good,F,VS1,59.9,60,2810,5.77,5.84,3.48,1.0941752386830847
0.74,Ideal,D,SI2,61.7,55,2810,5.81,5.85,3.6,0.996880861147274
0.7,Good,F,VS1,62.8,61,2810,5.57,5.61,3.51,1.0941752386830847
0.8,Good,G,SI1,62.7,57,2810,5.84,5.93,3.69,0.8747883837181981
0.75,Very Good,F,SI1,63.4,58,2811,5.72,5.76,3.64,0.9750537054619939
0.83,Very Good,D,SI1,63.5,54,2811,5.98,5.95,3.79,0.8227433839651304
1,Fair,J,VS2,65.7,59,2811,6.14,6.07,4.01,0.6020798765836038
0.99,Fair,I,SI2,68.1,56,2811,6.21,6.06,4.18,0.6123062971402
0.7,Very Good,G,VS1,63,60,2812,5.57,5.64,3.53,1.0949540110949594
0.7,Very Good,F,VS2,59.5,58,2812,5.75,5.85,3.45,1.0949540110949594
0.7,Good,E,SI1,63.5,59,2812,5.49,5.53,3.5,1.0949540110949594
0.7,Very Good,F,VS2,61.7,58,2812,5.63,5.69,3.49,1.0949540110949594
0.32,Premium,I,SI1,62.7,58,554,4.37,4.34,2.73,0.8009049477362123
0.32,Premium,I,SI1,62.8,58,554,4.39,4.34,2.74,0.8009049477362123
0.32,Ideal,I,SI1,62.4,57,554,4.37,4.35,2.72,0.8009049477362123
0.32,Premium,I,SI1,61,59,554,4.39,4.36,2.67,0.8009049477362123
0.32,Very Good,I,SI1,63.1,56,554,4.39,4.36,2.76,0.8009049477362123
0.32,Ideal,I,SI1,60.7,57,554,4.47,4.42,2.7,0.8009049477362123
0.3,Premium,H,SI1,60.9,59,554,4.31,4.29,2.62,0.8923844223757548
0.3,Premium,H,SI1,60.1,55,554,4.41,4.38,2.64,0.8923844223757548
0.3,Premium,H,SI1,62.9,58,554,4.28,4.24,2.68,0.8923844223757548
0.3,Very Good,H,SI1,63.3,56,554,4.29,4.27,2.71,0.8923844223757548
0.3,Good,H,SI1,63.8,55,554,4.26,4.2,2.7,0.8923844223757548
0.3,Ideal,H,SI1,62.9,57,554,4.27,4.22,2.67,0.8923844223757548
0.3,Very Good,H,SI1,63.4,60,554,4.25,4.23,2.69,0.8923844223757548
0.32,Good,I,SI1,63.9,55,554,4.36,4.34,2.78,0.8009049477362123
0.33,Ideal,H,SI2,61.4,56,554,4.85,4.79,2.95,0.7606509749225734
0.29,Very Good,E,VS1,61.9,55,555,4.28,4.33,2.66,0.9462560714174133
0.29,Very Good,E,VS1,62.4,55,555,4.2,4.25,2.63,0.9462560714174133
0.31,Very Good,F,SI1,61.8,58,555,4.32,4.35,2.68,0.8461957364814369
0.34,Ideal,H,VS2,61.5,56,555,4.47,4.5,2.76,0.7248392778076465
0.34,Ideal,H,VS2,60.4,57,555,4.54,4.57,2.75,0.7248392778076465
0.34,Ideal,I,VS1,61.8,55,555,4.48,4.52,2.78,0.7248392778076465
0.34,Ideal,I,VS1,62,56,555,4.5,4.53,2.8,0.7248392778076465
0.3,Ideal,G,VS1,62.3,56,555,4.29,4.31,2.68,0.893995224582209
0.29,Ideal,F,VS1,61.6,56,555,4.26,4.31,2.64,0.9462560714174133
0.35,Ideal,G,SI1,60.6,56,555,4.56,4.58,2.77,0.6904697376861377
0.43,Very Good,E,I1,58.4,62,555,4.94,5,2.9,0.48901923727518615
0.32,Very Good,F,VS2,61.4,58,556,4.37,4.42,2.7,0.8037963013381481
0.36,Ideal,I,VS2,61.9,56,556,4.54,4.57,2.82,0.6598173793550696
0.3,Ideal,G,VS2,62,56,556,4.28,4.3,2.66,0.8956060267886634
0.26,Ideal,E,VS1,61.5,57,556,4.09,4.12,2.52,1.1383229957766754
0.7,Very Good,F,VS2,62.3,58,2812,5.64,5.72,3.54,1.0949540110949594
0.7,Very Good,F,VS2,60.9,61,2812,5.66,5.71,3.46,1.0949540110949594
0.71,Ideal,D,SI1,62.4,57,2812,5.69,5.72,3.56,1.0692329419875164
0.99,Fair,J,SI1,55,61,2812,6.72,6.67,3.68,0.6125241222192255
0.73,Premium,E,VS2,58.6,60,2812,5.92,5.89,3.46,1.020597312556646
0.51,Ideal,F,VVS1,62,57,2812,5.15,5.11,3.18,1.8615185750234535
0.91,Premium,G,SI2,59.8,58,2813,6.3,6.29,3.77,0.7056707535626777
0.84,Very Good,E,SI1,63.4,55,2813,6,5.95,3.79,0.8069693462117556
0.91,Good,I,VS2,64.3,58,2813,6.09,6.05,3.9,0.7056707535626777
0.76,Premium,E,SI1,62.2,59,2814,5.86,5.81,3.63,0.9546670549978717
0.76,Ideal,E,SI1,61.7,57,2814,5.88,5.85,3.62,0.9546670549978717
0.75,Premium,E,SI1,61.1,59,2814,5.86,5.83,3.57,0.9760943177410356
0.55,Very Good,D,VVS1,61.5,56,2815,5.23,5.27,3.23,1.6420115755319047
0.76,Very Good,F,SI2,58.5,62,2815,5.93,6.01,3.49,0.9550063112363217
0.74,Premium,G,VS1,61.7,58,2815,5.79,5.81,3.58,0.9986546705087465
0.7,Ideal,H,SI1,60.4,56,2815,5.75,5.81,3.49,1.0961221697127705
0.7,Ideal,H,SI1,61.4,56,2815,5.7,5.76,3.52,1.0961221697127705
0.7,Ideal,H,SI1,61.5,55,2815,5.73,5.79,3.54,1.0961221697127705
0.7,Ideal,H,SI1,61.4,56,2815,5.72,5.77,3.53,1.0961221697127705
0.9,Fair,J,VS2,65,56,2815,6.08,6.04,3.94,0.7193708470241468
0.95,Fair,F,SI2,56,60,2815,6.62,6.53,3.68,0.6570566581500248
0.89,Premium,H,SI2,60.2,59,2815,6.26,6.23,3.76,0.7329675351368758
0.72,Premium,E,VS2,58.3,58,2815,5.99,5.92,3.47,1.0455775624613133
0.96,Fair,E,SI2,53.1,63,2815,6.73,6.65,3.55,0.6456272164690837
1.02,Premium,G,I1,60.3,58,2815,6.55,6.5,3.94,0.5832561862693815
0.78,Very Good,I,VVS2,61.4,56,2816,5.91,5.95,3.64,0.9146513652504619
0.61,Ideal,G,VVS2,60.1,57,2816,5.52,5.54,3.32,1.3809366975940305
0.71,Good,D,VS1,63.4,55,2816,5.61,5.69,3.58,1.0707538992307415
0.78,Premium,F,SI1,61.5,59,2816,5.96,5.88,3.64,0.9146513652504619
0.87,Ideal,H,SI2,62.7,56,2816,6.16,6.13,3.85,0.7616940536195941
0.83,Ideal,H,SI1,62.5,55,2816,6.04,6,3.76,0.8242068193688391
0.71,Premium,E,SI1,61.3,56,2817,5.78,5.73,3.53,1.0711341385415483
0.71,Ideal,I,VVS2,60.2,56,2817,5.84,5.89,3.53,1.0711341385415483
0.71,Ideal,E,VS2,62.7,57,2817,5.66,5.64,3.54,1.0711341385415483
0.71,Premium,E,VS2,62.3,58,2817,5.69,5.65,3.53,1.0711341385415483
0.63,Ideal,F,VVS2,61.5,56,2817,5.48,5.52,3.38,1.3087255397261865
0.71,Premium,E,SI1,59.2,59,2817,5.86,5.83,3.46,1.0711341385415483
0.71,Premium,E,SI1,61.8,59,2817,5.75,5.7,3.54,1.0711341385415483
0.71,Ideal,E,SI1,61.3,55,2817,5.77,5.72,3.52,1.0711341385415483
0.71,Premium,E,SI1,61.4,58,2817,5.77,5.73,3.53,1.0711341385415483
0.9,Ideal,J,VS2,62.8,55,2817,6.2,6.16,3.88,0.7198819453168815
0.71,Good,E,SI1,62.8,64,2817,5.6,5.54,3.5,1.0711341385415483
0.7,Premium,E,VS2,62.4,61,2818,5.66,5.63,3.52,1.097290328330581
0.7,Premium,E,VS2,59.3,60,2818,5.78,5.73,3.41,1.097290328330581
0.7,Premium,E,VS2,63,60,2818,5.64,5.6,3.54,1.097290328330581
1,Premium,H,I1,61.3,60,2818,6.43,6.39,3.93,0.6035791861304144
0.86,Premium,F,SI2,59.3,62,2818,6.36,6.22,3.73,0.7771464122785005
0.8,Ideal,H,SI1,61,57,2818,6.07,6,3.68,0.8772788844547623
0.7,Ideal,E,VS1,62.9,57,2818,5.66,5.61,3.54,1.097290328330581
0.7,Premium,E,VS1,59.6,57,2818,5.91,5.83,3.5,1.097290328330581
0.7,Premium,F,VS2,61.8,60,2818,5.69,5.64,3.5,1.097290328330581
0.7,Premium,E,VS1,62.7,57,2818,5.68,5.64,3.55,1.097290328330581
1,Fair,H,SI2,65.3,62,2818,6.34,6.12,4.08,0.6035791861304144
0.72,Very Good,G,VS1,63.8,58,2819,5.64,5.68,3.61,1.0470632854630342
0.72,Ideal,H,VS1,62.3,56,2819,5.73,5.77,3.58,1.0470632854630342
0.7,Good,F,VS1,59.7,63,2819,5.76,5.79,3.45,1.0976797145365182
0.86,Good,F,SI2,64.3,60,2819,5.97,5.95,3.83,0.7774221917008848
0.71,Ideal,G,VS1,62.9,58,2820,5.66,5.69,3.57,1.0722748564739666
0.75,Ideal,E,SI1,62,57,2821,5.8,5.78,3.59,0.9785224130587988
0.73,Premium,E,VS2,61.6,59,2821,5.77,5.73,3.54,1.0238638046665351
0.53,Ideal,E,VVS1,61.9,55,2821,5.2,5.21,3.22,1.7508924229033749
0.73,Premium,E,SI1,61.3,58,2821,5.83,5.76,3.55,1.0238638046665351
0.73,Good,E,SI1,63.6,57,2821,5.72,5.7,3.63,1.0238638046665351
0.73,Premium,E,SI1,59.6,61,2821,5.92,5.85,3.51,1.0238638046665351
0.73,Premium,E,SI1,62.2,59,2821,5.77,5.68,3.56,1.0238638046665351
0.73,Premium,D,SI1,61.7,55,2821,5.84,5.82,3.6,1.0238638046665351
0.73,Very Good,E,SI1,63.2,58,2821,5.76,5.7,3.62,1.0238638046665351
0.7,Premium,E,VS1,60.8,60,2822,5.74,5.71,3.48,1.098847873154329
0.72,Premium,E,VS2,60.3,59,2822,5.84,5.8,3.51,1.0481775777143247
0.72,Premium,E,VS2,60.9,60,2822,5.8,5.76,3.52,1.0481775777143247
0.72,Premium,E,VS2,62.4,59,2822,5.77,5.7,3.58,1.0481775777143247
0.7,Premium,E,VS2,60.2,60,2822,5.73,5.7,3.44,1.098847873154329
0.6,Ideal,F,VVS2,62,55,2822,5.37,5.4,3.34,1.4227484530087182
0.74,Ideal,I,VVS1,60.8,57,2822,5.85,5.89,3.57,1.0011380036148065
0.73,Ideal,F,SI1,62.1,55,2822,5.75,5.78,3.58,1.0242267482343006
0.71,Premium,D,SI1,62.7,60,2822,5.71,5.67,3.57,1.0730353350955795
0.71,Premium,D,SI1,61.3,58,2822,5.75,5.73,3.52,1.0730353350955795
0.7,Premium,D,SI1,60.2,60,2822,5.82,5.75,3.48,1.098847873154329
0.7,Ideal,D,SI1,60.7,56,2822,5.75,5.72,3.48,1.098847873154329
0.9,Good,J,VS2,64,61,2822,6.04,6.03,3.86,0.7211596910487179
0.71,Ideal,D,SI1,60.2,56,2822,5.86,5.83,3.52,1.0730353350955795
0.7,Premium,E,VS2,61.5,59,2822,5.73,5.68,3.51,1.098847873154329
0.7,Premium,E,VS2,62.6,56,2822,5.71,5.66,3.56,1.098847873154329
0.7,Ideal,D,SI1,59.7,58,2822,5.82,5.77,3.46,1.098847873154329
0.7,Good,E,SI1,61.4,64,2822,5.71,5.66,3.49,1.098847873154329
0.7,Ideal,D,SI1,62.5,57,2822,5.62,5.59,3.51,1.098847873154329
0.7,Ideal,D,SI1,61.8,56,2822,5.73,5.63,3.51,1.098847873154329
0.7,Premium,E,VS2,60.7,62,2822,5.72,5.68,3.46,1.098847873154329
0.7,Premium,F,VS2,60.6,58,2822,5.8,5.72,3.49,1.098847873154329
0.7,Ideal,D,SI1,61.4,54,2822,5.75,5.71,3.52,1.098847873154329
0.79,Very Good,D,SI2,62.8,59,2823,5.86,5.9,3.69,0.897557701381549
0.9,Good,I,SI1,63.8,57,2823,6.06,6.13,3.89,0.7214152401950855
0.71,Premium,E,VS2,62.3,58,2823,5.71,5.66,3.54,1.0734155744063862
0.61,Ideal,E,VVS2,61.3,54,2823,5.51,5.59,3.4,1.3843694237599247
0.9,Fair,H,SI2,65.8,54,2823,6.05,5.98,3.96,0.7214152401950855
0.71,Ideal,E,SI1,60.5,56,2823,5.77,5.73,3.47,1.0734155744063862
0.71,Premium,D,VS2,61.2,59,2824,5.74,5.69,3.5,1.0737958137171926
0.77,Ideal,I,VVS2,62.1,57,2824,5.84,5.86,3.63,0.937300180312399
0.74,Good,E,VS1,63.1,58,2824,5.73,5.75,3.62,1.0018475273593959
0.82,Ideal,F,SI2,62.4,54,2824,6.02,5.97,3.74,0.8435098276114225
0.82,Premium,E,SI2,60.8,60,2824,6.05,6.03,3.67,0.8435098276114225
0.71,Premium,G,VS1,62.2,59,2825,5.73,5.66,3.54,1.0741760530279985
0.83,Premium,H,SI1,60,59,2825,6.08,6.05,3.64,0.8268410030955148
0.73,Very Good,G,VS1,62,57,2825,5.75,5.8,3.58,1.0253155789375972
0.83,Premium,H,SI1,62.5,59,2825,6.02,5.95,3.74,0.8268410030955148
1.17,Premium,J,I1,60.2,61,2825,6.9,6.83,4.13,0.4650982555359295
0.91,Fair,H,SI2,61.3,67,2825,6.24,6.19,3.81,0.7086810802753517
0.73,Premium,E,VS1,62.6,60,2826,5.75,5.68,3.58,1.0256785225053633
0.7,Good,E,VS1,57.2,59,2826,5.94,5.88,3.38,1.100405417978078
0.9,Premium,I,SI2,62.2,59,2826,6.11,6.07,3.79,0.7221818876341879
0.7,Premium,E,VS1,62.2,58,2826,5.66,5.6,3.5,1.100405417978078
0.7,Very Good,D,VS2,63.3,56,2826,5.6,5.58,3.54,1.100405417978078
0.7,Premium,E,VS1,59.4,61,2826,5.78,5.74,3.42,1.100405417978078
0.9,Very Good,I,SI2,63.5,56,2826,6.17,6.07,3.88,0.7221818876341879
0.78,Premium,F,SI1,60.8,60,2826,5.97,5.94,3.62,0.9178994169736528
0.96,Ideal,F,I1,60.7,55,2826,6.41,6.37,3.88,0.6481500936915207
0.7,Very Good,D,SI1,62.3,59,2827,5.67,5.7,3.54,1.1007948041840152
0.72,Good,D,VS2,64,54,2827,5.68,5.7,3.64,1.050034731466477
0.79,Premium,H,VVS2,62.6,58,2827,5.96,5.9,3.71,0.898829479916982
0.7,Ideal,H,VVS1,61.6,57,2827,5.69,5.74,3.52,1.1007948041840152
0.7,Ideal,H,VVS1,62.3,55,2827,5.66,5.7,3.54,1.1007948041840152
0.7,Ideal,D,SI2,60.6,57,2828,5.74,5.77,3.49,1.1011841903899513
1.01,Premium,H,SI2,61.6,61,2828,6.39,6.31,3.91,0.595704445378408
0.72,Premium,F,VS1,62.2,58,2829,5.75,5.7,3.56,1.0507775929673377
0.8,Good,E,SI2,63.7,54,2829,5.91,5.87,3.75,0.8807033229675388
0.59,Ideal,E,VVS1,62,56,2829,5.36,5.38,3.33,1.4670207156145112
0.72,Ideal,F,VS1,61.7,57,2829,5.77,5.74,3.55,1.0507775929673377
0.75,Premium,E,SI2,61.9,57,2829,5.88,5.82,3.62,0.9812973791362438
0.8,Premium,E,SI2,60.2,57,2829,6.05,6.01,3.63,0.8807033229675388
0.71,Very Good,E,VS2,62.7,59,2830,5.65,5.7,3.56,1.0760772495820312
0.77,Very Good,H,SI1,61.7,56,2830,5.84,5.89,3.62,0.9392916112904002
0.97,Ideal,F,I1,60.7,56,2830,6.41,6.43,3.9,0.6378930213177993
0.53,Ideal,F,VVS1,60.9,57,2830,5.23,5.29,3.19,1.7564783966028195
0.53,Ideal,F,VVS1,61.8,57,2830,5.16,5.19,3.2,1.7564783966028195
0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,0.8810146355596092
0.9,Premium,G,SI1,60.6,62,2830,6.21,6.13,3.74,0.7232040842196573
0.76,Very Good,E,SI2,60.8,60,2831,5.89,5.98,3.61,0.9604344110515188
0.72,Ideal,E,SI1,62.3,57,2831,5.7,5.76,3.57,1.0515204544681978
0.75,Ideal,E,SI1,61.4,57,2831,5.82,5.87,3.59,0.9819911206556043
0.72,Premium,E,SI1,62.1,58,2831,5.73,5.76,3.57,1.0515204544681978
0.79,Ideal,G,SI1,61.8,56,2831,5.93,5.91,3.66,0.9001012584524141
0.72,Very Good,F,VS2,62.5,58,2832,5.71,5.75,3.58,1.0518918852186283
0.91,Very Good,I,SI2,62.8,61,2832,6.15,6.18,3.87,0.7104371041910785
0.71,Premium,G,VVS2,62.1,57,2832,5.75,5.65,3.54,1.0768377282036437
0.81,Premium,G,SI1,63,60,2832,5.87,5.81,3.68,0.8634731783591988
0.82,Ideal,H,SI1,62.5,57,2832,5.91,5.97,3.71,0.8458993738652791
0.71,Premium,F,VS1,62.2,58,2832,5.72,5.66,3.54,1.0768377282036437
0.9,Good,J,SI1,64.3,63,2832,6.05,6.01,3.88,0.7237151825123919
0.8,Very Good,I,VS2,62,58,2833,5.86,5.95,3.66,0.8819485733358207
0.56,Very Good,E,IF,61,59,2833,5.28,5.34,3.24,1.6033582036032121
0.7,Very Good,D,VS2,59.6,61,2833,5.77,5.8,3.45,1.103131121419637
0.7,Ideal,D,VS2,61,57,2833,5.74,5.76,3.51,1.103131121419637
0.61,Ideal,F,VVS2,61.7,55,2833,5.45,5.48,3.37,1.389273318282631
0.85,Ideal,H,SI2,62.5,57,2833,6.02,6.07,3.78,0.7967476405081276
0.7,Ideal,F,SI1,60.7,57,2833,5.73,5.75,3.49,1.103131121419637
0.8,Ideal,G,VS2,62.2,56,2834,5.94,5.87,3.67,0.8822598859278913
0.8,Ideal,H,VS2,62.8,57,2834,5.91,5.87,3.7,0.8822598859278913
0.51,Very Good,D,VVS1,59.9,58,2834,5.16,5.19,3.1,1.876082376108274
0.53,Ideal,F,VVS1,61.4,57,2834,5.2,5.23,3.2,1.75896105158035
0.78,Ideal,I,VS2,61.8,55,2834,5.92,5.95,3.67,0.9204978583522052
0.9,Very Good,J,SI1,63.4,54,2834,6.17,6.14,3.9,0.7242262808051269
0.9,Fair,G,SI2,65.3,59,2834,6.07,6,3.94,0.7242262808051269
0.77,Ideal,E,SI2,60.7,55,2834,6.01,5.95,3.63,0.9406192319424007
0.73,Ideal,F,VS1,61.2,56,2835,5.89,5.81,3.58,1.0289450146152526
0.63,Ideal,F,VVS2,61.9,57,2835,5.47,5.51,3.4,1.3170880032388133
0.7,Ideal,E,VS2,61.5,54,2835,5.7,5.75,3.52,1.1039098938315108
0.72,Ideal,E,VS2,62.8,57,2835,5.71,5.73,3.59,1.0530061774699189
0.72,Ideal,E,SI1,61,57,2835,5.78,5.8,3.53,1.0530061774699189
0.75,Premium,F,VS2,59.6,59,2835,6.04,5.94,3.57,0.9833786036943264
0.82,Very Good,H,SI1,60.7,56,2836,6.04,6.06,3.67,0.8470941469922075
0.71,Good,E,VS2,62.8,60,2836,5.6,5.65,3.53,1.0783586854468692
0.7,Premium,E,VS1,62.6,59,2837,5.69,5.66,3.55,1.104688666243385
0.7,Ideal,E,VS1,61.8,56,2837,5.74,5.69,3.53,1.104688666243385
0.71,Ideal,F,SI1,59.8,53,2838,5.86,5.82,3.49,1.0791191640684819
0.76,Very Good,H,SI1,60.9,55,2838,5.92,5.94,3.61,0.9628092047206679
0.82,Fair,F,SI1,64.9,58,2838,5.83,5.79,3.77,0.8476915335556717
0.72,Premium,F,VS1,58.8,60,2838,5.91,5.89,3.47,1.05412046972121
0.7,Premium,F,VS2,62.3,58,2838,5.72,5.64,3.54,1.1050780524493222
0.7,Premium,F,VS2,61.7,58,2838,5.69,5.63,3.49,1.1050780524493222
0.7,Premium,G,VS1,62.6,55,2838,5.73,5.64,3.56,1.1050780524493222
0.7,Premium,F,VS2,59.4,61,2838,5.83,5.79,3.45,1.1050780524493222
0.7,Very Good,E,SI1,63.5,59,2838,5.53,5.49,3.5,1.1050780524493222
0.7,Premium,F,VS2,60.9,61,2838,5.71,5.66,3.46,1.1050780524493222
0.7,Premium,F,VS2,59.5,58,2838,5.85,5.75,3.45,1.1050780524493222
0.7,Premium,G,VS1,63,60,2838,5.64,5.57,3.53,1.1050780524493222
0.74,Very Good,E,SI1,60,57,2839,5.85,5.89,3.52,1.0071689554438124
0.71,Ideal,F,VS1,61.5,57,2839,5.74,5.71,3.52,1.0794994033792886
0.7,Ideal,F,VS1,61.6,54,2839,5.75,5.72,3.53,1.1054674386552596
0.71,Ideal,F,VS1,62.1,55,2839,5.82,5.68,3.57,1.0794994033792886
0.71,Premium,F,VS1,59.1,61,2839,5.84,5.81,3.44,1.0794994033792886
0.71,Premium,F,VS1,59,60,2839,5.82,5.8,3.43,1.0794994033792886
0.71,Premium,F,VS1,60.5,58,2839,5.75,5.72,3.47,1.0794994033792886
0.7,Ideal,F,VS1,62.4,53,2839,5.73,5.71,3.57,1.1054674386552596
0.73,Ideal,G,VS2,61.8,54,2839,5.8,5.82,3.59,1.0303967888863153
0.7,Ideal,E,VS2,62.1,54,2839,5.69,5.72,3.54,1.1054674386552596
0.7,Ideal,G,VS1,61.3,57,2839,5.71,5.74,3.51,1.1054674386552596
0.71,Premium,G,VVS2,60.3,58,2839,5.82,5.78,3.5,1.0794994033792886
0.71,Premium,F,VS1,59.2,58,2839,5.87,5.82,3.46,1.0794994033792886
0.79,Premium,G,VS2,59.3,62,2839,6.09,6.01,3.59,0.9026448155232798
0.71,Premium,F,VS1,62.7,59,2839,5.7,5.62,3.55,1.0794994033792886
0.77,Very Good,H,VS1,61,60,2840,5.9,5.87,3.59,0.9426106629204017
0.75,Very Good,F,SI2,59.8,56,2840,5.85,5.92,3.52,0.9851129574927298
0.7,Ideal,F,SI1,61,56,2840,5.75,5.8,3.52,1.1058568248611966
0.71,Premium,F,VS2,59.3,56,2840,5.88,5.82,3.47,1.079879642690095
0.92,Ideal,D,SI2,61.9,56,2840,6.27,6.2,3.86,0.6995142582634656
0.83,Premium,F,SI2,61.4,59,2840,6.08,6.04,3.72,0.8312313093066421
0.7,Premium,H,VVS1,59.2,60,2840,5.87,5.78,3.45,1.1058568248611966
0.73,Premium,F,VS2,60.3,59,2841,5.9,5.87,3.55,1.0311226760218462
0.71,Very Good,D,VS1,63.4,55,2841,5.69,5.61,3.58,1.0802598820009013
0.73,Very Good,D,SI1,63.9,57,2841,5.66,5.71,3.63,1.0311226760218462
0.82,Ideal,F,SI2,61.7,53,2841,6,6.12,3.74,0.8485876134008682
0.82,Ideal,F,SI2,62.3,56,2841,5.96,6.02,3.73,0.8485876134008682
0.82,Very Good,F,SI2,59.7,57,2841,6.12,6.14,3.66,0.8485876134008682
0.52,Ideal,F,VVS1,61.2,56,2841,5.19,5.21,3.18,1.8205006916767195
1,Premium,F,I1,58.9,60,2841,6.6,6.55,3.87,0.6085054889270789
